œ “-4	31.03.2017	√-13	3669505,35
œ “-4	31.03.2017	√-14	3407397,825
œ “-4	31.03.2017	√-2	6028473,075
œ “-4	31.03.2017	√-3	3669505,35
œ “-4	31.03.2017	√-4	3145290,3
œ “-4	31.03.2017	√-5	2096860,2
œ “-4	31.03.2017	√-6	1834752,675
œ “-4	31.03.2017	√-7	5504258,025
œ “-4	31.03.2017	√-8	4193720,4
œ “-4	31.03.2017	√-9	2358967,725
œ “-4	30.04.2017	√-1	3559591,21
œ “-4	30.04.2017	√-10	6102156,36
œ “-4	30.04.2017	√-11	3051078,18
œ “-4	30.04.2017	√-12	3305334,695
œ “-4	30.04.2017	√-13	3559591,21
œ “-4	30.04.2017	√-14	3305334,695
œ “-4	30.04.2017	√-2	5847899,845
œ “-4	30.04.2017	√-3	3559591,21
œ “-4	30.04.2017	√-4	3051078,18
œ “-4	30.04.2017	√-5	2034052,12
œ “-4	30.04.2017	√-6	1779795,605
œ “-4	30.04.2017	√-7	5339386,815
œ “-4	30.04.2017	√-8	4068104,24
œ “-4	30.04.2017	√-9	2288308,635
œ “-4	31.05.2017	√-1	4136414,38
œ “-4	31.05.2017	√-10	7090996,08
œ “-4	31.05.2017	√-11	3545498,04
œ “-4	31.05.2017	√-12	3840956,21
œ “-4	31.05.2017	√-13	4136414,38
œ “-4	31.05.2017	√-14	3840956,21
œ “-4	31.05.2017	√-2	6795537,91
œ “-4	31.05.2017	√-3	4136414,38
œ “-4	31.05.2017	√-4	3545498,04
œ “-4	31.05.2017	√-5	2363665,36
œ “-4	31.05.2017	√-6	2068207,19
œ “-4	31.05.2017	√-7	6204621,57
œ “-4	31.05.2017	√-8	4727330,72
œ “-4	31.05.2017	√-9	2659123,53
œ “-4	30.06.2017	√-1	3395014,98
œ “-4	30.06.2017	√-10	5820025,68
œ “-4	30.06.2017	√-11	2910012,84
œ “-4	30.06.2017	√-12	3152513,91
œ “-4	30.06.2017	√-13	3395014,98
œ “-4	30.06.2017	√-14	3152513,91
œ “-4	30.06.2017	√-2	5577524,61
œ “-4	30.06.2017	√-3	3395014,98
œ “-4	30.06.2017	√-4	2910012,84
œ “-4	30.06.2017	√-5	1940008,56
œ “-4	30.06.2017	√-6	1697507,49
œ “-4	30.06.2017	√-7	5092522,47
œ “-4	30.06.2017	√-8	3880017,12
œ “-4	30.06.2017	√-9	2182509,63
œ “-4	31.07.2017	√-1	4315729,81
œ “-4	31.07.2017	√-10	7398393,96
œ “-4	31.07.2017	√-11	3699196,98
œ “-4	31.07.2017	√-12	4007463,395
œ “-4	31.07.2017	√-13	4315729,81
œ “-4	31.07.2017	√-14	4007463,395
œ “-4	31.07.2017	√-2	7090127,545
œ “-4	31.07.2017	√-3	4315729,81
œ “-4	31.07.2017	√-4	3699196,98
œ “-4	31.07.2017	√-5	2466131,32
œ “-4	31.07.2017	√-6	2157864,905
œ “-4	31.07.2017	√-7	6473594,715
œ “-4	31.07.2017	√-8	4932262,64
œ “-4	31.07.2017	√-9	2774397,735
œ “-4	31.08.2017	√-1	4530021,37
œ “-4	31.08.2017	√-10	7765750,92
œ “-4	31.08.2017	√-11	3882875,46
œ “-4	31.08.2017	√-12	4206448,415
œ “-4	31.08.2017	√-13	4530021,37
œ “-4	31.08.2017	√-14	4206448,415
œ “-4	31.08.2017	√-2	7442177,965
œ “-4	31.08.2017	√-3	4530021,37
œ “-4	31.08.2017	√-4	3882875,46
œ “-4	31.08.2017	√-5	2588583,64
œ “-4	31.08.2017	√-6	2265010,685
œ “-4	31.08.2017	√-7	6795032,055
œ “-4	31.08.2017	√-8	5177167,28
œ “-4	31.08.2017	√-9	2912156,595
œ “-4	30.09.2017	√-1	4305552,09
œ “-4	30.09.2017	√-10	7380946,44
œ “-4	30.09.2017	√-11	3690473,22
œ “-4	30.09.2017	√-12	3998012,655
œ “-4	30.09.2017	√-13	4305552,09
œ “-4	30.09.2017	√-14	3998012,655
œ “-4	30.09.2017	√-2	7073407,005
œ “-4	30.09.2017	√-3	4305552,09
œ “-4	30.09.2017	√-4	3690473,22
œ “-4	30.09.2017	√-5	2460315,48
œ “-4	30.09.2017	√-6	2152776,045
œ “-4	30.09.2017	√-7	6458328,135
œ “-4	30.09.2017	√-8	4920630,96
œ “-4	30.09.2017	√-9	2767854,915
œ “-4	31.10.2017	√-1	3849787,13
œ “-4	31.10.2017	√-10	6599635,08
œ “-4	31.10.2017	√-11	3299817,54
œ “-4	31.10.2017	√-12	3574802,335
œ “-4	31.10.2017	√-13	3849787,13
œ “-4	31.10.2017	√-14	3574802,335
œ “-4	31.10.2017	√-2	6324650,285
œ “-4	31.10.2017	√-3	3849787,13
œ “-4	31.10.2017	√-4	3299817,54
œ “-4	31.10.2017	√-5	2199878,36
œ “-4	31.10.2017	√-6	1924893,565
œ “-4	31.10.2017	√-7	5774680,695
œ “-4	31.10.2017	√-8	4399756,72
œ “-4	31.10.2017	√-9	2474863,155
œ “-4	30.11.2017	√-1	4004508,76
œ “-4	30.11.2017	√-10	6864872,16
œ “-4	30.11.2017	√-11	3432436,08
œ “-4	30.11.2017	√-12	3718472,42
œ “-4	30.11.2017	√-13	4004508,76
œ “-4	30.11.2017	√-14	3718472,42
œ “-4	30.11.2017	√-2	6578835,82
œ “-4	30.11.2017	√-3	4004508,76
œ “-4	30.11.2017	√-4	3432436,08
œ “-4	30.11.2017	√-5	2288290,72
œ “-4	30.11.2017	√-6	2002254,38
œ “-4	30.11.2017	√-7	6006763,14
œ “-4	30.11.2017	√-8	4576581,44
œ “-4	30.11.2017	√-9	2574327,06
œ “-4	31.12.2017	√-1	4529872,69
œ “-4	31.12.2017	√-10	7765496,04
œ “-4	31.12.2017	√-11	3882748,02
œ “-4	31.12.2017	√-12	4206310,355
œ “-4	31.12.2017	√-13	4529872,69
œ “-4	31.12.2017	√-14	4206310,355
œ “-4	31.12.2017	√-2	7441933,705
œ “-4	31.12.2017	√-3	4529872,69
œ “-4	31.12.2017	√-4	3882748,02
œ “-4	31.12.2017	√-5	2588498,68
œ “-4	31.12.2017	√-6	2264936,345
œ “-4	31.12.2017	√-7	6794809,035
œ “-4	31.12.2017	√-8	5176997,36
œ “-4	31.12.2017	√-9	2912061,015
œ “-4	31.01.2018	√-1	3694175,94
œ “-4	31.01.2018	√-10	6332873,04
œ “-4	31.01.2018	√-11	3166436,52
œ “-4	31.01.2018	√-12	3430306,23
œ “-4	31.01.2018	√-13	3694175,94
œ “-4	31.01.2018	√-14	3430306,23
œ “-4	31.01.2018	√-2	6069003,33
œ “-4	31.01.2018	√-3	3694175,94
œ “-4	31.01.2018	√-4	3166436,52
œ “-4	31.01.2018	√-5	2110957,68
œ “-4	31.01.2018	√-6	1847087,97
œ “-4	31.01.2018	√-7	5541263,91
œ “-4	31.01.2018	√-8	4221915,36
œ “-4	31.01.2018	√-9	2374827,39
œ “-4	28.02.2018	√-1	3503305,75
œ “-4	28.02.2018	√-10	6005667
œ “-4	28.02.2018	√-11	3002833,5
œ “-4	28.02.2018	√-12	3253069,625
œ “-4	28.02.2018	√-13	3503305,75
œ “-4	28.02.2018	√-14	3253069,625
œ “-4	28.02.2018	√-2	5755430,875
œ “-4	28.02.2018	√-3	3503305,75
œ “-4	28.02.2018	√-4	3002833,5
œ “-4	28.02.2018	√-5	2001889
œ “-4	28.02.2018	√-6	1751652,875
œ “-4	28.02.2018	√-7	5254958,625
œ “-4	28.02.2018	√-8	4003778
œ “-4	28.02.2018	√-9	2252125,125
œ “-4	31.03.2018	√-1	3824107,77
œ “-4	31.03.2018	√-10	6555613,32
œ “-4	31.03.2018	√-11	3277806,66
œ “-4	31.03.2018	√-12	3550957,215
œ “-4	31.03.2018	√-13	3824107,77
œ “-4	31.03.2018	√-14	3550957,215
œ “-4	31.03.2018	√-2	6282462,765
œ “-4	31.03.2018	√-3	3824107,77
œ “-4	31.03.2018	√-4	3277806,66
œ “-4	31.03.2018	√-5	2185204,44
œ “-4	31.03.2018	√-6	1912053,885
œ “-4	31.03.2018	√-7	5736161,655
œ “-4	31.03.2018	√-8	4370408,88
œ “-4	31.03.2018	√-9	2458354,995
œ “-4	30.04.2018	√-1	2848224,33
œ “-4	30.04.2018	√-10	4882670,28
œ “-4	30.04.2018	√-11	2441335,14
œ “-4	30.04.2018	√-12	2644779,735
œ “-4	30.04.2018	√-13	2848224,33
œ “-4	30.04.2018	√-14	2644779,735
œ “-4	30.04.2018	√-2	4679225,685
œ “-4	30.04.2018	√-3	2848224,33
œ “-4	30.04.2018	√-4	2441335,14
œ “-4	30.04.2018	√-5	1627556,76
œ “-4	30.04.2018	√-6	1424112,165
œ “-4	30.04.2018	√-7	4272336,495
œ “-4	30.04.2018	√-8	3255113,52
œ “-4	30.04.2018	√-9	1831001,355
œ “-4	31.05.2018	√-1	4577493,2
œ “-4	31.05.2018	√-10	7847131,2
œ “-4	31.05.2018	√-11	3923565,6
œ “-4	31.05.2018	√-12	4250529,4
œ “-4	31.05.2018	√-13	4577493,2
œ “-4	31.05.2018	√-14	4250529,4
œ “-4	31.05.2018	√-2	7520167,4
œ “-4	31.05.2018	√-3	4577493,2
œ “-4	31.05.2018	√-4	3923565,6
œ “-4	31.05.2018	√-5	2615710,4
œ “-4	31.05.2018	√-6	2288746,6
œ “-4	31.05.2018	√-7	6866239,8
œ “-4	31.05.2018	√-8	5231420,8
œ “-4	31.05.2018	√-9	2942674,2
œ “-4	30.06.2018	√-1	3786669,46
œ “-4	30.06.2018	√-10	6491433,36
œ “-4	30.06.2018	√-11	3245716,68
œ “-4	30.06.2018	√-12	3516193,07
œ “-4	30.06.2018	√-13	3786669,46
œ “-4	30.06.2018	√-14	3516193,07
œ “-4	30.06.2018	√-2	6220956,97
œ “-4	30.06.2018	√-3	3786669,46
œ “-4	30.06.2018	√-4	3245716,68
œ “-4	30.06.2018	√-5	2163811,12
œ “-4	30.06.2018	√-6	1893334,73
œ “-4	30.06.2018	√-7	5680004,19
œ “-4	30.06.2018	√-8	4327622,24
œ “-4	30.06.2018	√-9	2434287,51
œ “-4	31.07.2018	√-1	4155366,81
œ “-4	31.07.2018	√-10	7123485,96
œ “-4	31.07.2018	√-11	3561742,98
œ “-4	31.07.2018	√-12	3858554,895
œ “-4	31.07.2018	√-13	4155366,81
œ “-4	31.07.2018	√-14	3858554,895
œ “-4	31.07.2018	√-2	6826674,045
œ “-4	31.07.2018	√-3	4155366,81
œ “-4	31.07.2018	√-4	3561742,98
œ “-4	31.07.2018	√-5	2374495,32
œ “-4	31.07.2018	√-6	2077683,405
œ “-4	31.07.2018	√-7	6233050,215
œ “-4	31.07.2018	√-8	4748990,64
œ “-4	31.07.2018	√-9	2671307,235
œ “-4	31.08.2018	√-1	3613676,36
œ “-4	31.08.2018	√-10	6194873,76
œ “-4	31.08.2018	√-11	3097436,88
œ “-4	31.08.2018	√-12	3355556,62
œ “-4	31.08.2018	√-13	3613676,36
œ “-4	31.08.2018	√-14	3355556,62
œ “-4	31.08.2018	√-2	5936754,02
œ “-4	31.08.2018	√-3	3613676,36
œ “-4	31.08.2018	√-4	3097436,88
œ “-4	31.08.2018	√-5	2064957,92
œ “-4	31.08.2018	√-6	1806838,18
œ “-4	31.08.2018	√-7	5420514,54
œ “-4	31.08.2018	√-8	4129915,84
œ “-4	31.08.2018	√-9	2323077,66
œ “-4	30.09.2018	√-1	3875138,12
œ “-4	30.09.2018	√-10	6643093,92
œ “-4	30.09.2018	√-11	3321546,96
œ “-4	30.09.2018	√-12	3598342,54
œ “-4	30.09.2018	√-13	3875138,12
œ “-4	30.09.2018	√-14	3598342,54
œ “-4	30.09.2018	√-2	6366298,34
œ “-4	30.09.2018	√-3	3875138,12
œ “-4	30.09.2018	√-4	3321546,96
œ “-4	30.09.2018	√-5	2214364,64
œ “-4	30.09.2018	√-6	1937569,06
œ “-4	30.09.2018	√-7	5812707,18
œ “-4	30.09.2018	√-8	4428729,28
œ “-4	30.09.2018	√-9	2491160,22
œ “-6	31.01.2017	√-1	1323360,57
œ “-6	31.01.2017	√-10	2268618,12
œ “-6	31.01.2017	√-11	1134309,06
œ “-6	31.01.2017	√-12	1228834,815
œ “-6	31.01.2017	√-13	1323360,57
œ “-6	31.01.2017	√-14	1228834,815
œ “-6	31.01.2017	√-2	2174092,365
œ “-6	31.01.2017	√-3	1323360,57
œ “-6	31.01.2017	√-4	1134309,06
œ “-6	31.01.2017	√-5	756206,04
œ “-6	31.01.2017	√-6	661680,285
œ “-6	31.01.2017	√-7	1985040,855
œ “-6	31.01.2017	√-8	1512412,08
œ “-6	31.01.2017	√-9	850731,795
œ “-6	28.02.2017	√-1	1768416,23
œ “-6	28.02.2017	√-10	3031570,68
œ “-6	28.02.2017	√-11	1515785,34
œ “-6	28.02.2017	√-12	1642100,785
œ “-6	28.02.2017	√-13	1768416,23
œ “-6	28.02.2017	√-14	1642100,785
œ “-6	28.02.2017	√-2	2905255,235
œ “-6	28.02.2017	√-3	1768416,23
œ “-6	28.02.2017	√-4	1515785,34
œ “-6	28.02.2017	√-5	1010523,56
œ “-6	28.02.2017	√-6	884208,115
œ “-6	28.02.2017	√-7	2652624,345
œ “-6	28.02.2017	√-8	2021047,12
œ “-6	28.02.2017	√-9	1136839,005
œ “-6	31.03.2017	√-1	1802818,29
œ “-6	31.03.2017	√-10	3090545,64
œ “-6	31.03.2017	√-11	1545272,82
œ “-6	31.03.2017	√-12	1674045,555
œ “-6	31.03.2017	√-13	1802818,29
œ “-6	31.03.2017	√-14	1674045,555
œ “-6	31.03.2017	√-2	2961772,905
œ “-6	31.03.2017	√-3	1802818,29
œ “-6	31.03.2017	√-4	1545272,82
œ “-6	31.03.2017	√-5	1030181,88
œ “-6	31.03.2017	√-6	901409,145
œ “-6	31.03.2017	√-7	2704227,435
œ “-6	31.03.2017	√-8	2060363,76
œ “-6	31.03.2017	√-9	1158954,615
œ “-6	30.04.2017	√-1	1660435,07
œ “-6	30.04.2017	√-10	2846460,12
œ “-6	30.04.2017	√-11	1423230,06
œ “-6	30.04.2017	√-12	1541832,565
œ “-6	30.04.2017	√-13	1660435,07
œ “-6	30.04.2017	√-14	1541832,565
œ “-6	30.04.2017	√-2	2727857,615
œ “-6	30.04.2017	√-3	1660435,07
œ “-6	30.04.2017	√-4	1423230,06
œ “-6	30.04.2017	√-5	948820,04
œ “-6	30.04.2017	√-6	830217,535
œ “-6	30.04.2017	√-7	2490652,605
œ “-6	30.04.2017	√-8	1897640,08
œ “-6	30.04.2017	√-9	1067422,545
œ “-6	31.05.2017	√-1	1489772,41
œ “-6	31.05.2017	√-10	2553895,56
œ “-6	31.05.2017	√-11	1276947,78
œ “-6	31.05.2017	√-12	1383360,095
œ “-6	31.05.2017	√-13	1489772,41
œ “-6	31.05.2017	√-14	1383360,095
œ “-6	31.05.2017	√-2	2447483,245
œ “-6	31.05.2017	√-3	1489772,41
œ “-6	31.05.2017	√-4	1276947,78
œ “-6	31.05.2017	√-5	851298,52
œ “-6	31.05.2017	√-6	744886,205
œ “-6	31.05.2017	√-7	2234658,615
œ “-6	31.05.2017	√-8	1702597,04
œ “-6	31.05.2017	√-9	957710,835
œ “-6	30.06.2017	√-1	1556817,15
œ “-6	30.06.2017	√-10	2668829,4
œ “-6	30.06.2017	√-11	1334414,7
œ “-6	30.06.2017	√-12	1445615,925
œ “-6	30.06.2017	√-13	1556817,15
œ “-6	30.06.2017	√-14	1445615,925
œ “-6	30.06.2017	√-2	2557628,175
œ “-6	30.06.2017	√-3	1556817,15
œ “-6	30.06.2017	√-4	1334414,7
œ “-6	30.06.2017	√-5	889609,8
œ “-6	30.06.2017	√-6	778408,575
œ “-6	30.06.2017	√-7	2335225,725
œ “-6	30.06.2017	√-8	1779219,6
œ “-6	30.06.2017	√-9	1000811,025
œ “-6	31.07.2017	√-1	1812925,59
œ “-6	31.07.2017	√-10	3107872,44
œ “-6	31.07.2017	√-11	1553936,22
œ “-6	31.07.2017	√-12	1683430,905
œ “-6	31.07.2017	√-13	1812925,59
œ “-6	31.07.2017	√-14	1683430,905
œ “-6	31.07.2017	√-2	2978377,755
œ “-6	31.07.2017	√-3	1812925,59
œ “-6	31.07.2017	√-4	1553936,22
œ “-6	31.07.2017	√-5	1035957,48
œ “-6	31.07.2017	√-6	906462,795
œ “-6	31.07.2017	√-7	2719388,385
œ “-6	31.07.2017	√-8	2071914,96
œ “-6	31.07.2017	√-9	1165452,165
œ “-6	31.08.2017	√-1	1638631,75
œ “-6	31.08.2017	√-10	2809083
œ “-6	31.08.2017	√-11	1404541,5
œ “-6	31.08.2017	√-12	1521586,625
œ “-6	31.08.2017	√-13	1638631,75
œ “-6	31.08.2017	√-14	1521586,625
œ “-6	31.08.2017	√-2	2692037,875
œ “-6	31.08.2017	√-3	1638631,75
œ “-6	31.08.2017	√-4	1404541,5
œ “-6	31.08.2017	√-5	936361
œ “-6	31.08.2017	√-6	819315,875
œ “-6	31.08.2017	√-7	2457947,625
œ “-6	31.08.2017	√-8	1872722
œ “-6	31.08.2017	√-9	1053406,125
œ “-6	30.09.2017	√-1	1648624,6
œ “-6	30.09.2017	√-10	2826213,6
œ “-6	30.09.2017	√-11	1413106,8
œ “-6	30.09.2017	√-12	1530865,7
œ “-6	30.09.2017	√-13	1648624,6
œ “-6	30.09.2017	√-14	1530865,7
œ “-6	30.09.2017	√-2	2708454,7
œ “-6	30.09.2017	√-3	1648624,6
œ “-6	30.09.2017	√-4	1413106,8
œ “-6	30.09.2017	√-5	942071,2
œ “-6	30.09.2017	√-6	824312,3
œ “-6	30.09.2017	√-7	2472936,9
œ “-6	30.09.2017	√-8	1884142,4
œ “-6	30.09.2017	√-9	1059830,1
œ “-6	31.10.2017	√-1	1837334,8
œ “-6	31.10.2017	√-10	3149716,8
œ “-6	31.10.2017	√-11	1574858,4
œ “-6	31.10.2017	√-12	1706096,6
œ “-6	31.10.2017	√-13	1837334,8
œ “-6	31.10.2017	√-14	1706096,6
œ “-6	31.10.2017	√-2	3018478,6
œ “-6	31.10.2017	√-3	1837334,8
œ “-6	31.10.2017	√-4	1574858,4
œ “-6	31.10.2017	√-5	1049905,6
œ “-6	31.10.2017	√-6	918667,4
œ “-6	31.10.2017	√-7	2756002,2
œ “-6	31.10.2017	√-8	2099811,2
œ “-6	31.10.2017	√-9	1181143,8
œ “-6	30.11.2017	√-1	1968144,57
œ “-6	30.11.2017	√-10	3373962,12
œ “-6	30.11.2017	√-11	1686981,06
œ “-6	30.11.2017	√-12	1827562,815
œ “-6	30.11.2017	√-13	1968144,57
œ “-6	30.11.2017	√-14	1827562,815
œ “-6	30.11.2017	√-2	3233380,365
œ “-6	30.11.2017	√-3	1968144,57
œ “-6	30.11.2017	√-4	1686981,06
œ “-6	30.11.2017	√-5	1124654,04
œ “-6	30.11.2017	√-6	984072,285
œ “-6	30.11.2017	√-7	2952216,855
œ “-6	30.11.2017	√-8	2249308,08
œ “-6	30.11.2017	√-9	1265235,795
œ “-6	31.12.2017	√-1	1634002,37
œ “-6	31.12.2017	√-10	2801146,92
œ “-6	31.12.2017	√-11	1400573,46
œ “-6	31.12.2017	√-12	1517287,915
œ “-6	31.12.2017	√-13	1634002,37
œ “-6	31.12.2017	√-14	1517287,915
œ “-6	31.12.2017	√-2	2684432,465
œ “-6	31.12.2017	√-3	1634002,37
œ “-6	31.12.2017	√-4	1400573,46
œ “-6	31.12.2017	√-5	933715,64
œ “-6	31.12.2017	√-6	817001,185
œ “-6	31.12.2017	√-7	2451003,555
œ “-6	31.12.2017	√-8	1867431,28
œ “-6	31.12.2017	√-9	1050430,095
œ “-6	31.01.2018	√-1	1411241,58
œ “-6	31.01.2018	√-10	2419271,28
œ “-6	31.01.2018	√-11	1209635,64
œ “-6	31.01.2018	√-12	1310438,61
œ “-6	31.01.2018	√-13	1411241,58
œ “-6	31.01.2018	√-14	1310438,61
œ “-6	31.01.2018	√-2	2318468,31
œ “-6	31.01.2018	√-3	1411241,58
œ “-6	31.01.2018	√-4	1209635,64
œ “-6	31.01.2018	√-5	806423,76
œ “-6	31.01.2018	√-6	705620,79
œ “-6	31.01.2018	√-7	2116862,37
œ “-6	31.01.2018	√-8	1612847,52
œ “-6	31.01.2018	√-9	907226,73
œ “-6	28.02.2018	√-1	1301089,3
œ “-6	28.02.2018	√-10	2230438,8
œ “-6	28.02.2018	√-11	1115219,4
œ “-6	28.02.2018	√-12	1208154,35
œ “-6	28.02.2018	√-13	1301089,3
œ “-6	28.02.2018	√-14	1208154,35
œ “-6	28.02.2018	√-2	2137503,85
œ “-6	28.02.2018	√-3	1301089,3
œ “-6	28.02.2018	√-4	1115219,4
œ “-6	28.02.2018	√-5	743479,6
œ “-6	28.02.2018	√-6	650544,65
œ “-6	28.02.2018	√-7	1951633,95
œ “-6	28.02.2018	√-8	1486959,2
œ “-6	28.02.2018	√-9	836414,55
œ “-6	31.03.2018	√-1	1533377,02
œ “-6	31.03.2018	√-10	2628646,32
œ “-6	31.03.2018	√-11	1314323,16
œ “-6	31.03.2018	√-12	1423850,09
œ “-6	31.03.2018	√-13	1533377,02
œ “-6	31.03.2018	√-14	1423850,09
œ “-6	31.03.2018	√-2	2519119,39
œ “-6	31.03.2018	√-3	1533377,02
œ “-6	31.03.2018	√-4	1314323,16
œ “-6	31.03.2018	√-5	876215,44
œ “-6	31.03.2018	√-6	766688,51
œ “-6	31.03.2018	√-7	2300065,53
œ “-6	31.03.2018	√-8	1752430,88
œ “-6	31.03.2018	√-9	985742,37
œ “-6	30.04.2018	√-1	1650997,53
œ “-6	30.04.2018	√-10	2830281,48
œ “-6	30.04.2018	√-11	1415140,74
œ “-6	30.04.2018	√-12	1533069,135
œ “-6	30.04.2018	√-13	1650997,53
œ “-6	30.04.2018	√-14	1533069,135
œ “-6	30.04.2018	√-2	2712353,085
œ “-6	30.04.2018	√-3	1650997,53
œ “-6	30.04.2018	√-4	1415140,74
œ “-6	30.04.2018	√-5	943427,16
œ “-6	30.04.2018	√-6	825498,765
œ “-6	30.04.2018	√-7	2476496,295
œ “-6	30.04.2018	√-8	1886854,32
œ “-6	30.04.2018	√-9	1061355,555
œ “-6	31.05.2018	√-1	1223319,65
œ “-6	31.05.2018	√-10	2097119,4
œ “-6	31.05.2018	√-11	1048559,7
œ “-6	31.05.2018	√-12	1135939,675
œ “-6	31.05.2018	√-13	1223319,65
œ “-6	31.05.2018	√-14	1135939,675
œ “-6	31.05.2018	√-2	2009739,425
œ “-6	31.05.2018	√-3	1223319,65
œ “-6	31.05.2018	√-4	1048559,7
œ “-6	31.05.2018	√-5	699039,8
œ “-6	31.05.2018	√-6	611659,825
œ “-6	31.05.2018	√-7	1834979,475
œ “-6	31.05.2018	√-8	1398079,6
œ “-6	31.05.2018	√-9	786419,775
œ “-6	30.06.2018	√-1	1549373,98
œ “-6	30.06.2018	√-10	2656069,68
œ “-6	30.06.2018	√-11	1328034,84
œ “-6	30.06.2018	√-12	1438704,41
œ “-6	30.06.2018	√-13	1549373,98
œ “-6	30.06.2018	√-14	1438704,41
œ “-6	30.06.2018	√-2	2545400,11
œ “-6	30.06.2018	√-3	1549373,98
œ “-6	30.06.2018	√-4	1328034,84
œ “-6	30.06.2018	√-5	885356,56
œ “-6	30.06.2018	√-6	774686,99
œ “-6	30.06.2018	√-7	2324060,97
œ “-6	30.06.2018	√-8	1770713,12
œ “-6	30.06.2018	√-9	996026,13
œ “-6	31.07.2018	√-1	1643789,35
œ “-6	31.07.2018	√-10	2817924,6
œ “-6	31.07.2018	√-11	1408962,3
œ “-6	31.07.2018	√-12	1526375,825
œ “-6	31.07.2018	√-13	1643789,35
œ “-6	31.07.2018	√-14	1526375,825
œ “-6	31.07.2018	√-2	2700511,075
œ “-6	31.07.2018	√-3	1643789,35
œ “-6	31.07.2018	√-4	1408962,3
œ “-6	31.07.2018	√-5	939308,2
œ “-6	31.07.2018	√-6	821894,675
œ “-6	31.07.2018	√-7	2465684,025
œ “-6	31.07.2018	√-8	1878616,4
œ “-6	31.07.2018	√-9	1056721,725
œ “-6	31.08.2018	√-1	1578531,08
œ “-6	31.08.2018	√-10	2706053,28
œ “-6	31.08.2018	√-11	1353026,64
œ “-6	31.08.2018	√-12	1465778,86
œ “-6	31.08.2018	√-13	1578531,08
œ “-6	31.08.2018	√-14	1465778,86
œ “-6	31.08.2018	√-2	2593301,06
œ “-6	31.08.2018	√-3	1578531,08
œ “-6	31.08.2018	√-4	1353026,64
œ “-6	31.08.2018	√-5	902017,76
œ “-6	31.08.2018	√-6	789265,54
œ “-6	31.08.2018	√-7	2367796,62
œ “-6	31.08.2018	√-8	1804035,52
œ “-6	31.08.2018	√-9	1014769,98
œ “-6	30.09.2018	√-1	1816970,54
œ “-6	30.09.2018	√-10	3114806,64
œ “-6	30.09.2018	√-11	1557403,32
œ “-6	30.09.2018	√-12	1687186,93
œ “-6	30.09.2018	√-13	1816970,54
œ “-6	30.09.2018	√-14	1687186,93
œ “-6	30.09.2018	√-2	2985023,03
œ “-6	30.09.2018	√-3	1816970,54
œ “-6	30.09.2018	√-4	1557403,32
œ “-6	30.09.2018	√-5	1038268,88
œ “-6	30.09.2018	√-6	908485,27
œ “-6	30.09.2018	√-7	2725455,81
œ “-6	30.09.2018	√-8	2076537,76
œ “-6	30.09.2018	√-9	1168052,49
œ “-7	31.01.2017	√-1	2617720,35
œ “-7	31.01.2017	√-10	4487520,6
œ “-7	31.01.2017	√-11	2243760,3
œ “-7	31.01.2017	√-12	2430740,325
œ “-7	31.01.2017	√-13	2617720,35
œ “-7	31.01.2017	√-14	2430740,325
œ “-7	31.01.2017	√-2	4300540,575
œ “-7	31.01.2017	√-3	2617720,35
œ “-7	31.01.2017	√-4	2243760,3
œ “-7	31.01.2017	√-5	1495840,2
œ “-7	31.01.2017	√-6	1308860,175
œ “-7	31.01.2017	√-7	3926580,525
œ “-7	31.01.2017	√-8	2991680,4
œ “-7	31.01.2017	√-9	1682820,225
œ “-7	28.02.2017	√-1	2084642,91
œ “-7	28.02.2017	√-10	3573673,56
œ “-7	28.02.2017	√-11	1786836,78
œ “-7	28.02.2017	√-12	1935739,845
œ “-7	28.02.2017	√-13	2084642,91
œ “-7	28.02.2017	√-14	1935739,845
œ “-7	28.02.2017	√-2	3424770,495
œ “-7	28.02.2017	√-3	2084642,91
œ “-7	28.02.2017	√-4	1786836,78
œ “-7	28.02.2017	√-5	1191224,52
œ “-7	28.02.2017	√-6	1042321,455
œ “-7	28.02.2017	√-7	3126964,365
œ “-7	28.02.2017	√-8	2382449,04
œ “-7	28.02.2017	√-9	1340127,585
œ “-7	31.03.2017	√-1	2176960,87
œ “-7	31.03.2017	√-10	3731932,92
œ “-7	31.03.2017	√-11	1865966,46
œ “-7	31.03.2017	√-12	2021463,665
œ “-7	31.03.2017	√-13	2176960,87
œ “-7	31.03.2017	√-14	2021463,665
œ “-7	31.03.2017	√-2	3576435,715
œ “-7	31.03.2017	√-3	2176960,87
œ “-7	31.03.2017	√-4	1865966,46
œ “-7	31.03.2017	√-5	1243977,64
œ “-7	31.03.2017	√-6	1088480,435
œ “-7	31.03.2017	√-7	3265441,305
œ “-7	31.03.2017	√-8	2487955,28
œ “-7	31.03.2017	√-9	1399474,845
œ “-7	30.04.2017	√-1	2300394,11
œ “-7	30.04.2017	√-10	3943532,76
œ “-7	30.04.2017	√-11	1971766,38
œ “-7	30.04.2017	√-12	2136080,245
œ “-7	30.04.2017	√-13	2300394,11
œ “-7	30.04.2017	√-14	2136080,245
œ “-7	30.04.2017	√-2	3779218,895
œ “-7	30.04.2017	√-3	2300394,11
œ “-7	30.04.2017	√-4	1971766,38
œ “-7	30.04.2017	√-5	1314510,92
œ “-7	30.04.2017	√-6	1150197,055
œ “-7	30.04.2017	√-7	3450591,165
œ “-7	30.04.2017	√-8	2629021,84
